carrier_code,date,flight_number,tail_number,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_time,actual_elapsed_time,departure_delay,wheels_off_time,taxi_out_time,delay_carrier,delay_weather,delay_national_aviation_system,delay_security,delay_late_aircraft_arrival
AS,2023-01-21,888,N918AK,SEA,12:10:00,12:10:00,358,394,0,12:44:00,34,0,0,36,0,0
AS,2023-01-21,896,N975AK,SEA,13:45:00,13:57:00,358,379,12,14:29:00,32,12,0,21,0,0
AS,2023-01-22,802,N478AS,SEA,21:05:00,21:13:00,355,330,8,21:33:00,20,0,0,0,0,0
AS,2023-01-22,828,N919AK,ANC,23:45:00,00:42:00,368,353,57,01:07:00,25,42,0,0,0,0
AS,2023-01-22,830,N588AS,SJC,12:50:00,12:54:00,315,339,4,13:18:00,24,0,0,28,0,0
AS,2023-01-22,834,N975AK,PDX,16:50:00,16:39:00,344,334,-11,17:06:00,27,0,0,0,0,0
AS,2023-01-22,848,N434AS,SEA,23:55:00,00:16:00,355,348,21,00:42:00,26,0,0,0,0,0
AS,2023-01-22,852,N948AK,LAX,22:30:00,22:53:00,335,334,23,23:12:00,19,22,0,0,0,0
AS,2023-01-22,858,N487AS,PDX,22:20:00,22:16:00,335,326,-4,22:36:00,20,0,0,0,0,0
AS,2023-01-22,866,N979AK,LAX,16:15:00,16:04:00,335,389,-11,16:30:00,26,0,0,43,0,0
AS,2023-01-22,876,N513AS,SFO,14:40:00,00:00:00,310,0,0,00:00:00,0,0,0,0,0,0
AS,2023-01-22,888,N955AK,SEA,12:10:00,12:14:00,358,346,4,12:39:00,25,0,0,0,0,0
